,NSE,KGE,r,alpha,beta,RMSE,delta
10264,0.8455912470817566,0.7917213813181341,0.9256678,1.167155,1.0995686,0.87222224,7.483251
10266,0.8757651001214981,0.8254708778467689,0.9407762,1.1137253,0.88159597,0.8440818,-65.1789
10276,0.6565666496753693,0.6666020765208582,0.88508445,0.8709068,0.71489733,1.296875,-75.80122
10279,0.7736131846904755,0.6626930951079586,0.8876331,1.1341991,1.2883404,1.517266,11.560938
10292,0.837162435054779,0.8426469649703492,0.9163795,1.0976095,1.0907743,2.0759196,1.3661413
10301,0.752744510769844,0.7215174078776823,0.95136875,0.7484943,0.89076424,0.41790208,-13.348483
10308,0.7306497097015381,0.41964611718779354,0.88833207,1.4868723,1.2954594,0.29943103,-5.1368685
10315,0.8476358354091644,0.8019351002484509,0.92430407,1.1802214,0.96806157,0.34898245,-17.372936
10323,0.7792864739894867,0.8856636588788062,0.88828665,1.0155967,1.0186994,0.1604157,-8.702855
10343,0.6622133255004883,0.6805153926722596,0.8691328,1.0253758,1.2903451,0.0656049,23.232117
10349,0.8204739540815353,0.8076673326020758,0.9077597,1.1561255,1.0640968,1.0254037,1.6225432
10357,0.47972196340560913,0.15938900471055228,0.75320005,1.4596572,1.6591145,0.7258242,26.79815
10369,0.6378742456436157,0.7975229557644281,0.82999563,0.9708513,1.1060463,0.431736,12.246449
10379,0.8158681392669678,0.7296708756170505,0.93756443,0.90281266,0.7555941,0.26186022,-72.02724
10380,0.7002839148044586,0.43164628214979517,0.86652327,1.5290989,1.1589475,0.83406436,-51.151928
10384,0.8456657081842422,0.8357748304909804,0.92135036,1.1197382,1.0802926,1.2159916,-1.450148
10385,0.8301440179347992,0.8258431756876428,0.91214246,1.1498288,0.98723346,1.0845754,-43.139168
10387,0.784177228808403,0.8838118085484541,0.89073515,1.0159515,0.9638553,0.90988606,-28.17955
10392,0.5820755958557129,0.25736496485755567,0.86994445,0.9847758,1.7309997,0.21539617,45.891808
10394,0.3914918303489685,0.28695160896472205,0.83142966,0.9068478,1.6865455,0.26542947,45.161484
10396,0.8987670540809631,0.769269122269089,0.9553207,1.0494521,0.7791041,0.34729826,-118.96091
10400,0.7056263983249664,0.7472984507242765,0.9194209,0.7760454,1.0849082,0.34019014,28.321695
10402,0.8529879748821259,0.9083888710601918,0.9252252,1.0321133,0.9579279,0.1880024,-11.818621
10404,0.4925951361656189,0.6771001708550978,0.81661713,0.8217976,1.1971774,0.30561084,18.4719
10407,0.9067533984780312,0.9039550016643881,0.9533887,1.0155216,1.0825294,0.45105374,-15.186101
10411,0.9152695834636688,0.9214362929372348,0.9584241,0.9904851,1.0659785,0.67746705,-0.053159114
10414,0.8256892412900925,0.8113532742221666,0.91822445,0.96989626,1.1673144,0.4711712,26.092894
10416,0.0897340178489685,0.4563359898657753,0.95283073,0.5460139,0.70463204,0.73998946,-25.641546
10423,0.78596431016922,0.7889961068065624,0.9299113,0.83515066,0.88848805,0.23960628,-6.1646633
10424,0.7963546067476273,0.6173309494729626,0.9100542,1.3147742,1.1981479,0.3880764,6.3023944
10428,0.7981387674808502,0.5102908762899527,0.92988205,1.4428337,1.1969692,0.24305587,1.4844552
10430,0.7786370366811752,0.8245452341282,0.88513076,1.0740906,0.8899999,0.25385794,-345.28036
10432,0.8143906444311142,0.49615387992392723,0.9443353,1.4801873,1.1420652,0.21989244,-19.722343
10441,0.7254756987094879,0.2140668591186451,0.923169,1.684878,1.3777963,0.3356187,-4.35667
10453,0.8471547365188599,0.6350128098606868,0.9507124,1.2319232,1.2774851,0.24596661,21.496536
10460,0.8352454900741577,0.6244759190353878,0.9444548,1.2800356,1.2439531,0.39837033,20.038225
10461,0.8955673947930336,0.7648015264756256,0.9590052,1.1856477,1.1384654,0.28689653,9.802993
10468,0.829969584941864,0.6309030464019417,0.93701065,1.1948375,1.3070884,0.20995736,24.230362
10475,0.7848176062107086,0.32872340471651007,0.9544993,1.6603787,1.1115434,0.35701948,-69.777824
10476,0.8962440267205238,0.7813082968101103,0.9561276,1.1981002,1.081594,0.18596305,-5.917563
10478,0.8459556102752686,0.6925988984480675,0.9357497,1.2906268,1.0768337,0.22167005,-12.0283575
10489,0.7621685415506363,0.5637608201989157,0.92711455,1.282093,1.3246781,0.41014335,25.139265
10511,0.8238333463668823,0.73691870775483,0.9357476,1.1080463,1.2311047,0.26751342,20.522158
10539,-1.5863087177276611,0.13758625803508562,0.676051,0.48751494,0.38667008,0.41632852,-918.537
10548,0.540940910577774,-0.6809393030981716,0.8960321,1.9600366,2.3758914,0.24376363,170.09663
10549,0.1618533730506897,-2.2539451954127854,0.81003195,2.603757,3.8248956,0.23238541,136.96013
