,NSE,KGE,r,alpha,beta,RMSE,delta
11473,0.4795214533805847,0.5763469795286964,0.6973739,1.2902225,0.9394176,0.45576185,-73.38865
11487,0.5573784410953522,-0.38005016015730453,0.88074094,2.3521621,1.2489444,0.6198176,-19.141975
11491,0.19419145584106445,0.5462577915492021,0.79298586,0.703554,0.72587067,0.22417335,-102.38369
11500,0.7205788195133209,0.6538564917723976,0.85419357,1.3109305,1.0433364,0.453069,-2.722473
11502,0.6417198181152344,0.007706121220821371,0.9179371,1.8775736,1.455826,0.26939705,-55.644043
1151,0.8145494014024734,0.738851325010266,0.92039484,1.022783,0.75232565,0.5045796,-212.81049
11538,0.7709928303956985,0.7033971031538603,0.8835106,1.272408,1.0140489,0.7524935,-40.813934
11556,0.8467535823583603,0.9056276272730985,0.9213014,1.0400091,0.9666541,2.2426639,-39.82672
11620,0.3769887089729309,0.2922936719603886,0.71908,1.1888785,1.6214958,0.13606426,29.425304
11622,0.6734583973884583,0.05767479490008287,0.9425184,1.9025309,1.2647841,0.23799886,-20.286108
11628,0.8863108456134796,0.6346654731210999,0.97006273,1.3271962,0.84026366,0.20182885,-125.229195
11637,0.11655151844024658,-0.019607387906198648,0.643259,1.2397997,1.9245708,0.12353455,43.64266
11639,0.35696494579315186,0.6571420604145102,0.7309271,0.88123703,1.1762007,1.8446566,14.844238
11675,0.703670859336853,0.31471026728295737,0.8910739,1.6574165,0.8401228,0.39174575,-206.81252
11676,0.7433634996414185,0.6818084000431451,0.8681516,1.2709563,0.8978012,0.2551107,-196.50471
12043,0.3367905616760254,-0.19713673631236173,0.7001434,2.0520794,0.5138403,0.12771174,-524.4545
12059,0.35618001222610474,0.4565652698130236,0.70626915,1.215689,0.5968601,0.11415441,-182.66891
12061,0.2890627384185791,-0.7600417623426814,0.60406667,2.6921601,0.7214719,0.17551234,-248.56563
12115,0.5565790832042694,0.3632309563810324,0.7571634,1.5885082,1.0127767,0.1406474,-15.113188
12125,0.4268200397491455,0.5388388511825244,0.9483158,0.70262086,0.6513397,0.0822131,-63.363922
12189,0.6624814867973328,0.6250143413569126,0.8170572,1.3261366,1.0279481,0.15728593,-26.822206
