,NSE,KGE,r,alpha,beta,RMSE,delta
2027,0.5998877584934235,0.14063386260228694,0.8295731,1.8343679477500379,1.1153038,2.8368804,-93.43692
2057,0.62197345495224,0.7027448654325018,0.8023,1.193463991959371,1.1088439,0.9135783,0.91372406
2148,0.35446250438690186,0.49372590185813237,0.7102874,1.0016102695836617,1.4151837,1.894157,28.431602
2187,0.10126447677612305,0.13986320950882736,0.39937484,1.59913571258794,1.1418489,1.9312438,-57.480904
2192,1.0,,,,,,
2202,1.0,,,,,,
2206,-0.6401107311248779,0.17705059939350842,0.45673725,1.022596715096455,1.6177384,1.188598,25.319588
2208,0.1503501534461975,0.5932217973228883,0.6417706,0.8866043131660133,1.1558256,0.5968622,-14.415796
2227,-0.21147441864013672,0.40381888343747496,0.9155048,0.6381336242642935,0.533797,1.3573344,-157.37132
2258,-157.71925354003906,-0.40626588716162915,-0.06312376,0.08006432499609002,1.0327103,2.2265317,2.1064186
2269,0.3029652237892151,0.2418736607782933,0.45425782,1.4078220609974317,0.66743094,,32.204967
3056,0.7965324819087982,0.8218320879198505,0.90462106,1.0743993366668303,0.86918944,0.2111001,-127.57526
3155,0.4948577880859375,0.4809880317370947,0.91664064,0.6894016487286286,0.59262633,0.64624673,-450.21695
3157,0.4293906092643738,0.6523949741448345,0.8618482,0.7085813613593372,0.8703138,1.2344512,2.42939
3163,0.7228441834449768,0.6416954420647483,0.89112574,0.9323665599487739,0.6654043,,-815.7261
3175,-0.42897605895996094,0.35185884596380435,0.6193405,0.7788906805560779,0.52429426,1.5699521,-324.37225
3252,0.7572342306375504,0.5971836385720863,0.8333542,1.3601448542582881,1.06918,,-443.15164
3277,0.5480517148971558,0.584391586332175,0.8337432,0.9522257556859568,0.6221023,0.92332006,-2093.5588
3341,0.4535365104675293,0.603169130773072,0.76434034,0.9108218030248986,0.6934278,0.7038687,-1566.5356
3355,0.7229465842247009,0.8258525700293916,0.8498131,1.0833751106118685,0.9713676,,-3279.4792
3414,-1.8020718097686768,0.22240443899671858,0.632676,0.5175481598091856,0.51320624,,-5173.43
3507,-0.6345604658126831,0.2381831462051438,0.7607252,0.654413644839058,0.36463982,0.73429483,-8095.9287
3554,0.3132055401802063,0.6723206553700771,0.7731541,0.7657610352932872,1.0323541,1.0116962,-31.662067
3581,-0.387160062789917,0.17122388625388862,0.5362494,0.5688864047105924,0.46526054,,-43.91091
3630,0.8104120939970016,0.7278773367077347,0.906967,1.2537327100826414,0.968136,0.42815208,-74.96392
3881,-3398.46923828125,-0.6297908226723357,0.13905804,0.020029401410475444,0.022935677,11.330319,-13860.708
4212,-6.193195343017578,-0.020866037101158863,0.42810336,0.37558113449182196,0.42973447,3.865733,-311.5727
48002,0.4739196300506592,0.23975627050891413,0.7713572,1.5856591642801803,1.4274299,1.2335863,-8.163059
48097,0.7253234684467316,0.41140957446744086,0.9136136,1.4578944234624203,1.3595953,0.99587226,-20.166126
