"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"76918","ВЕРХНЕЧУСОВСКИЕ ГОРОДКИ","58.16","57.15","2023-02-22 08:00:00","342.0","-2.0","340.0","","","","4","4","","2023-02-22 03:00:00.0","","","","","","","","117"
"76918","ВЕРХНЕЧУСОВСКИЕ ГОРОДКИ","58.16","57.15","2023-02-21 08:00:00","344.0","-3.0","342.0","","","","998","3","","2023-02-21 03:00:00.0","","","","","","","","118"
"76918","ВЕРХНЕЧУСОВСКИЕ ГОРОДКИ","58.16","57.15","2023-02-20 08:00:00","347.0","-4.0","349.0","","","43","0","0","4","2023-02-17 03:00:00.0","","","","","","","","119"
"76918","ВЕРХНЕЧУСОВСКИЕ ГОРОДКИ","58.16","57.15","2023-02-20 08:00:00","347.0","-4.0","349.0","","","43","0","0","4","2023-02-20 03:00:00.0","","","","","","","","120"
"76918","ВЕРХНЕЧУСОВСКИЕ ГОРОДКИ","58.16","57.15","2023-02-19 08:00:00","351.0","1.0","351.0","","","","0","0","","2023-02-19 03:00:00.0","","","","","","","","121"
"08088","РЫБНОЕ","58.13","94.51","2023-02-24 08:00:00","220.0","-2.0","221.0","","","","","","","2023-02-24 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","122"
"08088","РЫБНОЕ","58.13","94.51","2023-02-25 08:00:00","219.0","-1.0","220.0","","","","","","","2023-02-25 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","123"
"08088","РЫБНОЕ","58.13","94.51","2023-02-22 08:00:00","224.0","-3.0","225.0","","","","","","","2023-02-22 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","124"
"08088","РЫБНОЕ","58.13","94.51","2023-02-23 08:00:00","222.0","-2.0","224.0","","","","","","","2023-02-23 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","125"
"08088","РЫБНОЕ","58.13","94.51","2023-02-21 08:00:00","227.0","2.0","226.0","","","","","","","2023-02-21 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","126"
"08088","РЫБНОЕ","58.13","94.51","2023-02-20 08:00:00","225.0","-4.0","226.0","","","73","","","5","2023-02-20 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","127"
"08088","РЫБНОЕ","58.13","94.51","2023-02-19 08:00:00","229.0","5.0","227.0","","","","","","","2023-02-19 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","128"
"08091","ТАТАРКА","58.21","93.36","2023-02-24 08:00:00","512.0","0.0","512.0","0.0","-11.0","","","","","2023-02-24 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","129"
"08091","ТАТАРКА","58.21","93.36","2023-02-25 08:00:00","510.0","-2.0","511.0","0.0","1.0","","","","","2023-02-25 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","130"
"08091","ТАТАРКА","58.21","93.36","2023-02-22 08:00:00","514.0","-1.0","514.0","0.0","-27.0","","","","","2023-02-22 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","131"
"08091","ТАТАРКА","58.21","93.36","2023-02-23 08:00:00","512.0","-2.0","513.0","0.0","-22.0","","","","","2023-02-23 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","132"
"08091","ТАТАРКА","58.21","93.36","2023-02-21 08:00:00","515.0","-2.0","516.0","0.0","-21.0","","","","","2023-02-21 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","133"
"08091","ТАТАРКА","58.21","93.36","2023-02-20 08:00:00","517.0","2.0","516.0","0.0","-17.0","63","","","6","2023-02-20 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","134"
"08091","ТАТАРКА","58.21","93.36","2023-02-19 08:00:00","515.0","0.0","516.0","0.0","-10.0","","","","","2023-02-19 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116200001","P.AHГAPA","","135"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-21 08:00:00","-27.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","136"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-22 08:00:00","-27.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","137"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-23 08:00:00","-27.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","138"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-24 08:00:00","-27.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","139"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-25 08:00:00","-28.0","-1.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","140"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-19 08:00:00","-27.0","-1.0","","","","","","","","2023-02-20 04:00:00.0","","","","","","","","141"
"11056","ТОБОЛЬСК (ГП ПРИ ТОБОЛЬСК ОГМС)","58.2","68.23","2023-02-20 08:00:00","-27.0","0.0","","","","45","","","6","2023-02-20 04:00:00.0","","","","","","","","142"
"76597","ГЛАЗОВ","58.15","52.68","2023-02-22 08:00:00","26.0","0.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","143"
"76597","ГЛАЗОВ","58.15","52.68","2023-02-21 08:00:00","26.0","0.0","","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","144"
"76597","ГЛАЗОВ","58.15","52.68","2023-02-19 08:00:00","27.0","0.0","","","","","","","","2023-02-20 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","145"
"76597","ГЛАЗОВ","58.15","52.68","2023-02-20 08:00:00","26.0","-1.0","","","","40","","","2","2023-02-20 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","146"
"76929","БАБКА","57.08","54.5","2023-02-23 08:00:00","586.0","0.0","584.0","","","","993","1","","2023-02-23 03:00:00.0","","","","","","","","147"
"76566","АРКУЛЬ","57.26","50.01","2023-02-25 08:00:00","145.0","-2.0","","","","","0","0","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","148"
"76566","АРКУЛЬ","57.26","50.01","2023-02-24 08:00:00","147.0","0.0","","","","","0","0","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","149"
"76566","АРКУЛЬ","57.26","50.01","2023-02-23 08:00:00","147.0","0.0","","","","","0","0","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","150"
"76566","АРКУЛЬ","57.26","50.01","2023-02-22 08:00:00","147.0","-1.0","","","","","990","0","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","151"
"76566","АРКУЛЬ","57.26","50.01","2023-02-21 08:00:00","148.0","0.0","","","","30","0","0","2","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","152"
"76566","АРКУЛЬ","57.26","50.01","2023-02-20 08:00:00","148.0","0.0","","","","","0","0","","2023-02-20 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","153"
"76566","АРКУЛЬ","57.26","50.01","2023-02-19 08:00:00","148.0","1.0","","","","","0","0","","2023-02-19 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","154"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-24 08:00:00","334.0","0.0","","","","","","","","2023-02-24 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","155"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-25 08:00:00","334.0","0.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","156"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-22 08:00:00","334.0","0.0","","","","","","","","2023-02-22 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","157"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-23 08:00:00","334.0","0.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","158"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-21 08:00:00","334.0","0.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","159"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-20 08:00:00","334.0","2.0","","","","23","","","1","2023-02-20 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","160"
"77826","КРАСНЫЙ ЯР","46.53","48.35","2023-02-19 08:00:00","332.0","2.0","","","","","","","","2023-02-19 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","112101209","P.BOЛГA  PУK.БУЗAH","","161"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-25 08:00:00","30.0","-1.0","","","","","","","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","162"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-24 08:00:00","31.0","0.0","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","163"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-23 08:00:00","31.0","0.0","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","164"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-22 08:00:00","31.0","0.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","165"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-21 08:00:00","31.0","0.0","","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","166"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-20 08:00:00","31.0","-1.0","","","","48","","","5","2023-02-20 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","167"
"76557","КОТЕЛЬНИЧ","58.3","48.35","2023-02-19 08:00:00","32.0","-1.0","","","","","","","","2023-02-19 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","168"
"76620","СПАССКОЕ","58.68","48.31","2023-02-25 08:00:00","152.0","1.0","","","","","997","0","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","169"
"76620","СПАССКОЕ","58.68","48.31","2023-02-24 08:00:00","151.0","0.0","","","","","0","0","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","170"
"76620","СПАССКОЕ","58.68","48.31","2023-02-23 08:00:00","151.0","0.0","","","","","0","0","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","171"
"76620","СПАССКОЕ","58.68","48.31","2023-02-22 08:00:00","151.0","1.0","","","","","997","1","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","172"
"76620","СПАССКОЕ","58.68","48.31","2023-02-21 08:00:00","150.0","0.0","","","","","0","0","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","173"
"76620","СПАССКОЕ","58.68","48.31","2023-02-20 08:00:00","150.0","1.0","","","","30","0","0","5","2023-02-20 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","174"
"76620","СПАССКОЕ","58.68","48.31","2023-02-19 08:00:00","149.0","0.0","","","","","0","0","","2023-02-19 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","175"
"72625","БРОД","58.63","28.38","2023-02-19 08:00:00","228.0","","","0.0","","","","","","2023-02-20 03:00:00.0","53","ГП","33","СЕВЕРО-ЗАПАДНОЕ УГМС","102002670","P.ПЛЮCCA","","176"
"72625","БРОД","58.63","28.38","2023-02-20 08:00:00","226.0","-2.0","","0.0","","","","","","2023-02-20 03:00:00.0","53","ГП","33","СЕВЕРО-ЗАПАДНОЕ УГМС","102002670","P.ПЛЮCCA","","177"
"72625","БРОД","58.63","28.38","2023-02-20 08:00:00","","","","","","","","","","2023-02-20 03:00:00.0","53","ГП","33","СЕВЕРО-ЗАПАДНОЕ УГМС","102002670","P.ПЛЮCCA","","178"
"72646","УСТЬЕ","58.76","27.78","2023-02-19 08:00:00","179.0","1.0","","0.2","","","","","","2023-02-20 03:00:00.0","53","ГП","33","СЕВЕРО-ЗАПАДНОЕ УГМС","102002738","P.ГДOBKA","","179"
"72646","УСТЬЕ","58.76","27.78","2023-02-20 08:00:00","179.0","0.0","","0.1","","","","","","2023-02-20 03:00:00.0","53","ГП","33","СЕВЕРО-ЗАПАДНОЕ УГМС","102002738","P.ГДOBKA","","180"
"72646","УСТЬЕ","58.76","27.78","2023-02-20 08:00:00","","","","","","","","","","2023-02-20 03:00:00.0","53","ГП","33","СЕВЕРО-ЗАПАДНОЕ УГМС","102002738","P.ГДOBKA","","181"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-25 08:00:00","35.0","0.0","35.0","","","37","","","6","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","182"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-24 08:00:00","35.0","-1.0","36.0","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","183"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-22 08:00:00","36.0","1.0","35.0","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","184"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-23 08:00:00","36.0","0.0","36.0","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","185"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-21 08:00:00","35.0","0.0","35.0","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","186"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-20 08:00:00","35.0","1.0","34.0","","","35","","","6","2023-02-20 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","187"
"75284","КОЛОГРИВ","58.81","44.31","2023-02-19 08:00:00","34.0","0.0","34.0","","","","","","","2023-02-19 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001436","Р.УHЖA","","188"
"75673","КАЖИРОВО","58.8","46.43","2023-02-25 08:00:00","270.0","-1.0","270.0","","","","4","1","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","189"
"75673","КАЖИРОВО","58.8","46.43","2023-02-24 08:00:00","271.0","0.0","271.0","","","","2","1","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","190"
"75673","КАЖИРОВО","58.8","46.43","2023-02-22 08:00:00","271.0","0.0","271.0","","","","5","1","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","191"
"75673","КАЖИРОВО","58.8","46.43","2023-02-23 08:00:00","271.0","0.0","271.0","","","","0","0","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","192"
"75673","КАЖИРОВО","58.8","46.43","2023-02-21 08:00:00","271.0","0.0","271.0","","","","0","0","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","193"
"75673","КАЖИРОВО","58.8","46.43","2023-02-20 08:00:00","271.0","1.0","270.0","","","","0","0","","2023-02-20 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","194"
"75673","КАЖИРОВО","58.8","46.43","2023-02-19 08:00:00","270.0","1.0","269.0","","","","0","0","","2023-02-19 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","195"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-25 08:00:00","77.0","0.0","77.0","","","47","","","4","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","196"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-24 08:00:00","77.0","0.0","77.0","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","197"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-22 08:00:00","77.0","0.0","77.0","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","198"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-23 08:00:00","77.0","0.0","77.0","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","199"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-21 08:00:00","77.0","1.0","76.0","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","200"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-20 08:00:00","76.0","0.0","76.0","","","46","","","4","2023-02-20 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","201"
"75674","МИХАЙЛОВИЦЫ","58.8","45.63","2023-02-19 08:00:00","76.0","1.0","75.0","","","","","","","2023-02-19 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110004056","Р.BETЛУГA","","202"
"76550","КРАСНОГЛИНЬЕ","58.8","52.41","2023-02-21 08:00:00","","","","","","32","","","4","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","203"
"76550","КРАСНОГЛИНЬЕ","58.8","52.41","2023-02-25 08:00:00","","","","","","","","","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","204"
"76550","КРАСНОГЛИНЬЕ","58.8","52.41","2023-02-21 08:00:00","","","","","","32","","","4","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","205"
"76550","КРАСНОГЛИНЬЕ","58.8","52.41","2023-02-23 08:00:00","","","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","206"
"76550","КРАСНОГЛИНЬЕ","58.8","52.41","2023-02-21 08:00:00","","","","","","32","","","4","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111102974","Р.BЯTKA","","207"
