,NSE,KGE,r,alpha,beta,RMSE,delta
75678,0.6641859710216522,0.5872996409269365,0.84610564,1.18577,1.3348546,0.4974059,6.071076
75682,0.7033560872077942,0.16368942164318911,0.9202752,1.7323438,1.3958938,1.0165404,-9.086445
75687,0.5749533176422119,0.34628679907977455,0.7853159,1.4898454,1.3759031,0.7898355,-31.89681
75699,0.4869682788848877,0.7437129098526436,0.79418606,0.85385454,0.95566946,0.32248288,-10.815812
75710,0.5251668095588684,0.18681976235579012,0.77224934,1.6874565,1.3698585,0.53199303,0.3369154
75727,0.24678415060043335,0.6536384955876584,0.7375918,0.78094757,0.9441049,0.46978515,-6.887355
75728,0.5644490122795105,0.6337349819692023,0.779025,1.1117369,1.2698796,0.51714313,-0.4450998
75740,0.3977079391479492,0.6168275826240579,0.660133,1.1747218,0.97200346,0.1310257,-13.962083
75749,0.17066699266433716,-0.7638086391498082,0.8453857,2.5045033,1.907516,0.5518958,41.23961
75751,0.3613244891166687,0.46397879845632894,0.6556023,1.2442504,1.3302282,0.5251604,22.016693
75752,-1.3014132976531982,0.37901396381710817,0.6502239,0.52279896,0.8114277,0.2288603,-20.138775
75772,0.47749626636505127,0.2476928714865061,0.8171499,1.2849338,1.6718218,0.557449,42.700085
75776,0.3345707654953003,0.11321305586673347,0.66831285,1.5347044,1.6248727,0.6868805,33.534443
75780,0.3994048833847046,0.5415041166176024,0.65720654,1.2309275,1.1984531,1.2258158,-48.083145
76007,0.8778277784585953,0.7052486241346186,0.9560751,1.1249598,1.2633135,0.42721057,21.464695
76008,0.8747593462467194,0.7196716412467676,0.9530533,1.1314734,1.2430941,0.43397948,16.216131
76075,0.7111619114875793,0.24914675459701596,0.9200253,1.5793076,1.4709431,0.6981553,9.527993
76076,0.5039315521717072,-0.483771534292436,0.8536963,2.305075,1.6906176,1.4369631,-7.522047
76089,0.9244440123438835,0.7806872800510677,0.97199667,0.9812876,1.2167112,0.7301022,28.00992
76099,0.8700836598873138,0.6617482028151283,0.9516287,1.0822914,1.3245037,0.8186333,25.113388
76112,0.8813111931085587,0.79104357570374,0.94796616,1.0288897,1.2003014,0.70549023,23.799086
76130,0.6731446385383606,0.07641445580242334,0.91366184,1.6167651,1.682024,1.8300675,38.173264
76139,0.573338508605957,0.24509866093308608,0.8017402,1.6433067,1.3416512,0.7304129,-3.6586888
76141,0.46021127700805664,-0.48074097413048267,0.8976552,2.241724,1.8001505,0.8100836,25.204844
76145,0.40442395210266113,-0.3798717043661133,0.71198285,2.1607225,1.6883425,1.5686834,-12.017784
76159,0.6119048297405243,0.3862349062890531,0.83381855,1.3225845,1.4950056,0.61331993,26.548973
76165,0.768790990114212,0.843891680641502,0.87940276,1.0778687,1.0613399,0.24478683,-17.425753
76176,0.7056053876876831,0.5437581433834983,0.85742384,1.4148128,1.1255349,0.31835812,-15.329828
76180,0.722506046295166,0.29634358655454285,0.9137563,1.6510841,1.2525548,0.45784435,-2.6888933
76190,0.8799038156867027,0.8400456519839578,0.9406901,1.1422366,1.0428542,0.52448666,-14.484979
76217,0.6543200314044952,0.5315987874388177,0.8316871,1.196872,1.3902715,0.97344315,28.361681
76243,0.7106248438358307,0.5233396725419039,0.8630371,1.3633721,1.2764181,1.3916332,-72.15595
76253,0.6371282935142517,0.6065191521943658,0.82178074,1.2797096,1.2117254,0.35274765,5.852164
76255,0.27495235204696655,0.5332752484242818,0.6926989,1.0756752,1.3430325,0.37148052,23.541958
76256,0.7799258679151535,0.6152404221707766,0.91511846,1.1035278,1.3607174,0.42059436,33.96794
76264,0.8075563758611679,0.4893906007874993,0.94731253,1.4627591,1.2092844,0.3052209,4.7484355
76270,0.7890306711196899,0.5438968536357813,0.91727763,1.4013321,1.2002988,0.39285666,-24.126553
76275,0.8685007840394974,0.9198102558030999,0.93232447,1.0426399,1.0056798,0.2951854,-29.10351
76284,0.7833860665559769,0.7460543087570963,0.8908621,1.1939771,1.1222711,0.24692264,9.900976
76317,0.6991437673568726,0.755159974515944,0.91798735,0.7724282,0.9621629,0.12228791,0.09811728
76318,0.8201241493225098,0.5089660468909845,0.93380016,1.3711127,1.3146542,1.0343541,-13.658156
76321,0.7811500579118729,0.4184167178847773,0.92627525,1.3187672,1.4808235,0.18687448,40.0039
76324,0.47948575019836426,0.21682624534993,0.70535815,1.7062482,1.1666158,0.32428905,-3.7521186
76325,0.85842165350914,0.7784826037294728,0.9326134,1.209666,1.0238571,0.52749467,-31.763313
76345,0.2561146020889282,0.44322522329841096,0.7804471,0.85272473,1.4900048,1.3701471,39.02417
76355,0.4738614559173584,0.6546423934335592,0.8554638,0.7583078,0.8000849,0.14887884,-20.275156
76360,0.7404203414916992,0.5051254014681372,0.894236,1.3787285,1.3004656,0.40105367,11.7527
76363,0.8046355545520782,0.7070494415904349,0.90899885,1.2092717,1.1836959,0.40994242,13.601107
76364,0.7929309755563736,0.8394819671293234,0.90090555,1.0106657,0.87417245,0.3741459,-28.834808
76367,0.8042939901351929,0.7507779699754811,0.92517054,0.9668357,1.2353982,0.30365732,23.666502
76406,0.23565787076950073,-0.20752306089043704,0.65361124,1.5629327,2.010561,0.944089,17.711155
76408,0.44699257612228394,0.14609186876330482,0.752037,1.5233548,1.6275135,0.5445367,31.595697
76416,0.6635445058345795,0.5280927709549637,0.84946996,1.3042178,1.3278546,0.40057242,22.085201
76417,0.7832556813955307,0.8065005745741268,0.89653367,1.0660076,1.1495986,0.2698578,12.697561
76421,0.4421054720878601,-0.15214697767902718,0.8165878,1.6829822,1.9095812,0.86453605,33.140656
76423,0.6428971588611603,0.3310941490200249,0.83576524,1.5728415,1.3038331,1.1707679,-38.703632
76454,0.6049542725086212,0.4544901914122227,0.89453554,1.0711018,1.5304741,0.544569,38.734997
76456,0.6013742983341217,0.6589745560917831,0.93314266,0.71967465,1.1823353,0.29970872,23.58437
76461,0.40882307291030884,0.4496645070534353,0.75114787,1.0581732,1.4873989,0.72251046,35.32866
76462,0.7094586193561554,0.743976471611602,0.85223013,1.1364369,1.1584206,0.43946952,15.457191
76466,0.7120873928070068,0.7025148450692537,0.84845877,1.2342972,1.1031383,0.5281452,2.2248394
76470,0.6879579722881317,0.7450387071209442,0.833692,1.1650707,1.1004918,0.6694528,-32.809063
76483,0.6511791944503784,0.480334712222388,0.8471218,1.2851213,1.4066769,0.1763903,19.17792
76486,0.26800984144210815,0.5931364440769387,0.8838938,0.6362628,1.1405437,0.1111838,23.950077
76489,0.5574305653572083,0.5364089426642012,0.75922066,1.3415254,0.79924554,0.24269803,-57.398987
76490,-2.23972225189209,0.34411973145715646,0.71788263,0.42326567,0.86596185,0.21648236,-1.9089081
76494,0.8045621663331985,0.8306987884989454,0.92841107,0.8616401,0.93370926,0.38915092,-13.08323
76495,0.47967392206192017,0.6499559724504677,0.9152887,0.6607931,0.98286784,0.35236767,9.128448
76499,-0.9047912359237671,0.32652528986500284,0.7461374,0.5600085,0.55781287,0.33269644,-102.92607
76500,-5.325570106506348,0.14761063274862507,0.78358936,0.33602077,0.51126117,0.39080077,-94.8979
76512,-3.89288330078125,0.30864207436761526,0.88709587,0.3344991,0.8505444,0.18686439,-6.7526555
76518,-2.6474928855895996,0.18169998744790072,0.58725524,0.5395145,1.5359195,0.22502242,36.821213
76519,-1.9016826152801514,0.35566095270728104,0.64925706,0.46096164,0.9601271,0.14218828,-1.3291501
76520,0.12822651863098145,-0.31251597979911927,0.37129,2.1517925,0.97178817,0.17567223,-36.11886
76533,-1.5417306423187256,0.3250773969205867,0.6498468,0.7925474,1.538402,0.21526441,35.574635
76644,0.7209548056125641,0.6743468837136068,0.85792774,1.2526953,0.85164064,0.2343583,-25.385197
76646,0.3414791226387024,0.6178173022431905,0.8950679,0.63619596,1.0519565,0.40554315,18.280231
76648,0.2134527564048767,0.6340360955176206,0.78358996,0.7090355,1.0493553,0.31053856,7.77942
76649,0.5988500416278839,0.2733980509801045,0.83162236,1.4169264,1.5707642,0.5713722,33.68078
76650,0.9052892848849297,0.9522882146581851,0.95285434,0.99583894,1.0060321,0.54065907,-15.018273
76651,0.5190894603729248,-0.04146423865783655,0.78261715,1.9380345,1.3968421,0.6013417,12.298432
76652,0.6911471784114838,0.5815818628330292,0.88546306,1.3342835,1.224075,0.19127655,13.202031
76653,0.6185720264911652,0.20480029841560587,0.8673173,1.3138529,1.7184944,0.7974693,45.59404
76661,0.6842654645442963,0.49895414232876567,0.8659199,1.3647776,1.3162385,0.3806685,11.177283
76673,0.8313590735197067,0.5979764209979228,0.93332,1.3057791,1.2523408,0.64872974,9.905781
76685,0.8705882579088211,0.7371893758834571,0.9416086,1.1635482,1.1972609,0.9196782,7.638469
76688,0.8471031188964844,0.7834995656633924,0.9277436,1.1472552,1.1413059,0.31137717,6.8736734
76690,0.7371510863304138,0.3697084353731014,0.9181252,1.320835,1.5363104,1.0124315,34.185776
76692,0.863506555557251,0.8935363784965014,0.93423206,0.98449486,1.0822719,0.5931664,0.88244694
76701,0.8475984036922455,0.833762998821297,0.93737674,0.9451919,1.1439067,0.2949004,18.534254
77112,0.3545914888381958,0.11850511131806585,0.62169135,1.7648886,0.7789544,0.30604848,-82.21596
77115,0.43499457836151123,-0.14384658912550585,0.70145154,2.0951886,0.85923165,0.38015857,-145.10252
77124,0.5794282257556915,0.10751899885389371,0.81021774,1.8698615,1.0620164,0.61895686,-54.870804
77130,0.30531394481658936,-0.11853112901683804,0.55980057,2.024153,0.9080925,0.35056704,-46.24842
77140,-0.5025725364685059,0.49395098289317474,0.7192831,0.5802854,1.0335151,0.079961985,4.234724
77146,-0.7186561822891235,0.446152385714904,0.77666694,0.76827496,0.5492528,0.14260317,-93.88294
77152,-0.31275343894958496,0.4715332166963436,0.52108425,0.80442244,0.8919895,0.11891167,-14.158437
77156,0.30242711305618286,0.3254505461378481,0.8390076,1.3204151,0.42865723,0.18530254,-357.01852
77164,0.44425129890441895,0.38123587734467546,0.7384975,1.4156932,0.62358975,0.23727916,-199.87984
77166,0.6090214252471924,0.3385770285434513,0.8486038,1.4654475,1.4448799,0.2786801,23.574791
77179,0.05870252847671509,0.3861852203291576,0.77030975,0.9938443,1.5691863,0.20605433,38.509224
77189,0.35184454917907715,0.594192088359182,0.7621692,0.91753054,1.3183007,0.2230135,26.041367
77193,0.43500250577926636,0.615204741886531,0.7052698,1.113995,1.2195601,0.38169405,17.936604
77197,0.6426114439964294,0.7390924740185874,0.8487379,0.90129733,1.1882825,0.34374374,14.192114
77201,0.36258792877197266,0.1927563112043258,0.6027147,1.7006258,1.0541322,0.48401627,-21.650982
77209,0.21460407972335815,-0.8332599829929008,0.6768097,2.7360506,1.4924617,0.19852945,25.56945
77210,-0.1796330213546753,0.613125124243608,0.7860205,0.86133087,1.2909567,0.09228677,23.5514
77212,0.6819827556610107,0.3413206820219401,0.86708075,1.6406881,1.0755627,0.15285218,-16.269377
77217,0.4797271490097046,-0.7648937775714932,0.84740996,2.7368848,1.2734911,0.5489055,-123.85584
77223,0.18778055906295776,0.6329017640516937,0.7636618,0.7864341,1.1824691,0.08274795,13.367632
77231,0.26982277631759644,0.2289233801015771,0.6085715,1.3429352,1.5689801,0.3410642,36.259666
77242,0.5688797831535339,0.4867409989510101,0.76705676,1.3968912,1.2272655,0.20760177,5.1880784
77245,-4.2499542236328125,0.24816442044004827,0.9095016,0.32151967,0.68898356,0.26063687,-27.541618
77246,-13.951221466064453,0.12023257998576453,0.92563885,0.2128197,0.6142432,0.3770022,-20.878998
77250,-3.718919277191162,0.2219331132663438,0.95959187,0.33944836,0.5908218,0.17656387,-40.48586
77259,-3.1039562225341797,0.28490639486925284,0.94223285,0.34371123,0.7219589,0.19942464,-8.091889
77260,-0.8233215808868408,0.3873655675886042,0.92685086,0.45558277,0.7287436,0.20362578,-13.343382
77266,0.4416325092315674,0.6322755658890451,0.9138859,0.6511967,1.0783702,0.08788618,13.124352
77270,-49.11545181274414,-0.1027189570748106,0.88036495,0.13209017,0.33036646,0.30411854,-121.882256
77285,-4.949531555175781,0.13724038560438878,0.88587546,0.31365225,1.5101534,0.22880049,52.345688
77288,-1.734785556793213,0.2797533684203509,0.9133368,0.43892613,1.4432164,0.15948988,41.282665
77292,-3.9496822357177734,0.3047318773559097,0.7659345,0.3453302,0.99568945,0.19591682,12.734182
77298,0.2810336947441101,0.08831557708554982,0.5882558,1.6299045,1.5146412,0.17676178,19.580029
77327,0.6205900311470032,0.7987009031603529,0.8213992,0.9902848,1.092351,0.06366834,3.8576312
77329,0.11350148916244507,0.6016826364762536,0.800731,0.6553945,1.013987,0.060309734,1.7795728
77336,-7.2371673583984375,-0.10237136872029762,0.21103433,0.36975506,0.5577929,0.0846086,-83.39063
77362,-3.580866813659668,-0.06282393340827053,0.4638284,0.44406226,0.26989865,0.044497624,-234.21974
77370,0.6149868667125702,0.6785014578744087,0.87552875,0.91572505,1.2841935,0.08065427,18.829018
77397,-0.04556131362915039,0.2412453166938986,0.461042,1.1678426,1.5070126,0.20548743,32.38562
77407,-5.076299667358398,0.12123042337964718,0.38965395,0.4112423,0.76961327,0.16523054,-33.663784
77409,-0.3770822286605835,0.43176080690575214,0.7908958,0.8335893,1.5014765,0.08947334,34.785107
78004,-6.994708061218262,0.12815755881046176,0.45624876,0.31893727,0.9755584,0.09985029,-1.4892638
78050,-18.513221740722656,-0.1254781244808778,0.19399878,0.22908491,1.1508409,0.18890798,12.9911
78053,-2.05495285987854,0.24846529507318427,0.42052093,0.5346162,0.8885266,0.13352697,-14.345216
78054,-7.23090934753418,0.13755388282601677,0.4978527,0.32375744,0.8146425,0.15046635,-21.193808
78055,-0.6988973617553711,0.3068765062493243,0.35984567,0.93428135,0.742505,0.1208773,-77.402176
78078,-0.031775593757629395,0.5537745049017371,0.57992023,0.86736965,0.92887074,0.088443026,-14.433656
78087,-1.1049187183380127,0.4358199513599602,0.5970939,0.751118,0.6933674,0.083688326,-56.865364
78092,-0.20277178287506104,0.5329034769301264,0.81281096,0.5749767,0.950054,0.14042073,-12.387054
78111,-1.7930991649627686,0.3464231042188126,0.660723,0.7053618,0.52540314,0.10562633,-123.341866
78130,0.5387721955776215,0.4570755095957435,0.7736579,1.4551983,0.80939364,0.062000275,-62.03033
78132,0.031170308589935303,0.014689972702294773,0.7047442,1.9107468,1.2328092,0.052193712,16.104342
78138,0.5914221704006195,0.7856316728177422,0.82805526,0.905154,0.9140173,0.073264614,-11.110726
78141,0.7320231795310974,0.8652589244385787,0.86684966,0.9963401,0.97968376,0.06844787,-4.825336
78142,-0.03329753875732422,0.5532420546223563,0.8329336,0.6262546,0.8211261,0.09733763,-19.456873
78144,0.39506280422210693,0.6452671024629091,0.9138883,0.76531905,0.7483156,0.06493135,-38.33053
78160,0.17751526832580566,0.6204722256257365,0.6429864,0.89400965,1.0731347,0.08760143,3.2287343
78163,0.657865583896637,0.36829076384505666,0.8697175,1.5808161,0.788492,0.12061921,-60.8227
78165,0.71316859126091,0.5006590359158378,0.86826384,1.4796866,0.95655197,0.067082144,-20.343275
78191,-2.3955557346343994,0.2029447325546645,0.5284271,0.68451095,0.44019398,0.062485784,-149.79543
78196,-2.6970877647399902,0.339728545579301,0.7393987,0.3936911,1.0208536,0.20175399,13.49657
78205,-3.1397085189819336,0.2882102767187268,0.65641207,0.40076622,0.82821286,0.18939312,-18.041136
78225,-5.643636703491211,0.22039273572378748,0.6294574,0.32435,0.8817513,0.078750096,-8.082127
78231,-10.027978897094727,0.09677449815742911,0.6185094,0.26360846,0.6422169,0.06428108,-19.413939
78252,0.19460272789001465,-2.4358295712183637,0.61599976,4.368216,1.5590969,0.07868586,13.31098
78261,-37.78751754760742,-0.2398994792321798,0.27842307,0.311656,0.26320967,0.0253296,-335.9024
78275,-0.07095706462860107,-0.36713878747069306,0.47480983,2.2023656,1.3841362,0.11590326,17.171412
78277,-0.41166555881500244,-0.2589542063004233,0.6270727,2.0965252,1.4934809,0.116550066,28.004503
78343,0.17008602619171143,-0.22499238143923983,0.6191569,2.0756984,1.4454637,0.08749876,9.885253
78345,0.3014107942581177,0.41626094168186845,0.70855683,1.4724747,1.1804988,0.05733361,10.759735
78391,-0.038312673568725586,-1.9956271997104174,0.25986114,3.893235,1.2348791,0.15629964,-7.7613087
78393,-0.16424942016601562,-0.6554538853388523,0.035689313,2.3449252,0.9574704,0.09752258,-17.056171
78394,-0.07459497451782227,-0.3528150042123328,0.16977064,2.0679114,1.0198222,0.06493667,-4.0865126
78404,-0.32136356830596924,-0.6727421412888219,0.5584134,2.5248923,1.5270398,0.13172948,23.236805
78410,0.30765360593795776,-1.2218549687456486,0.6657281,3.1955082,1.0681568,0.068246245,-16.188261
78499,0.14493143558502197,-1.4623201443603429,0.7825149,3.3309383,1.7631823,0.046905905,-84.05716
78501,-0.16804289817810059,-3.2518139648475533,0.73238426,4.465456,3.4488606,0.20120615,53.64319
78502,0.25159966945648193,-0.1007529515129324,0.77819353,1.5485029,1.928226,0.08227731,39.715683
78503,0.4021230936050415,-0.20813326360164663,0.90251946,1.8625901,1.8402511,0.048629135,43.032413
78504,0.13795369863510132,-0.4391545657608469,0.83619386,1.9058468,2.1062436,0.047898307,45.33527
78507,0.13093197345733643,-1.9987968013889486,0.48101664,3.9112284,1.4981843,0.09349682,-77.51356
78512,-1.2486546039581299,-1.540025268327982,0.25117084,3.1211855,2.179642,0.08079859,42.46069
78513,-0.7653887271881104,-1.282070695471261,0.040224165,2.4396296,2.488,0.022958668,56.728626
78515,-0.16849792003631592,-3.357206094979654,0.22183809,5.008954,2.5192091,0.038471945,49.652054
78519,-1.4446139335632324,0.22924359380837867,0.31004158,0.66112804,1.0564678,0.03266235,4.0438123
78529,-1.044069766998291,0.18089147597169797,0.4730667,1.3188541,0.45998877,0.017942447,-264.37967
78590,-0.3388493061065674,-0.5087219924830655,-0.09750303,2.0351613,0.98694915,0.053385023,-19.280521
78611,0.35841381549835205,0.6654500527129082,0.8373757,0.71478236,0.93575126,0.04963434,-5.888132
78614,-4.870943069458008,0.18158244316417338,0.5764321,0.35735288,0.72178745,0.2705388,-40.36658
78620,0.28375405073165894,0.09093841650644474,0.81039464,1.6236266,0.36633396,0.09532462,-1309.5752
78623,-1.0213816165924072,0.2458441315033264,0.27986622,0.8576215,0.8271221,0.012942928,-32.08042
79006,-0.19989705085754395,0.47935907069496353,0.881247,0.57238734,0.7277646,0.4418045,-36.17035
79011,0.7169261574745178,0.8245314515520025,0.88774484,0.9271653,0.88649625,0.17397301,-17.330698
79051,0.2766153812408447,0.11349022916877405,0.62565506,1.7434351,0.69492686,0.37909132,-165.73904
79244,-0.3030538558959961,0.4426477769001579,0.51331896,0.95410734,0.73227453,0.22847313,-57.886135
79261,0.1856653094291687,-0.10136652360268328,0.49877355,1.9472234,0.74593693,0.56580746,-93.18348
79324,-5.477872371673584,0.115569410421279,0.6242309,0.40629503,0.4628506,0.26641017,-140.13292
79335,-9.096177101135254,0.09862623627323752,0.72435576,0.38141793,0.40514612,0.23443031,-157.6696
80113,0.2567066550254822,0.14752052035187146,0.5143694,1.6967098,0.9259748,0.622107,-37.608143
80118,0.16893410682678223,0.5633431331332073,0.5885872,1.0492228,0.8622108,0.21721834,-27.053152
80148,0.15764516592025757,0.2690528356429338,0.470683,1.4746087,0.83013564,0.45185447,-46.66183
80157,-1.4391016960144043,0.30606842203533746,0.52759683,0.6598993,0.62223315,0.22616749,-118.57728
80160,-4.016092300415039,0.1896474481455075,0.3773458,0.6371344,0.6294578,0.1212727,-65.91149
80165,-4.337837219238281,0.0866823089402089,0.5172452,0.58575827,0.34463692,0.20208386,-310.0507
80172,-3.3908162117004395,0.1719227064203246,0.48076373,0.45925614,0.64828736,0.18472226,-65.20498
80174,-19.22365379333496,-0.2722821178375672,0.26158243,0.26989457,0.26488957,0.5864993,-374.19778
80196,-0.8460325002670288,0.14405144764889133,0.15866983,0.95810246,0.84815776,0.12838808,-40.922077
80197,-0.5019693374633789,0.18805664026035918,0.20109893,1.0904665,1.1132472,0.1340755,-15.985238
80198,-1.5855414867401123,0.3310732053165789,0.5340918,0.54451036,0.8486006,0.13063689,-21.693434
80204,-2.560667037963867,0.201308462119842,0.40134147,0.54128474,0.737138,0.14089611,-43.821404
80220,-1.032425880432129,0.3843084954888256,0.54203683,0.6021131,0.8949676,0.11087416,-17.669014
80222,-1.8403902053833008,0.1608022907858767,0.2605037,0.6308783,0.85457915,0.1406988,-26.988794
80224,-0.7018976211547852,0.44451367710334544,0.6117436,0.6321327,0.8500143,0.13158143,-27.784033
80230,0.30032825469970703,0.39692474572313285,0.5969397,1.4300895,0.87246495,0.08815739,-46.74119
80236,-2.539630651473999,-0.15559008016807607,-0.08467044,0.8392437,0.63525915,0.17323266,-128.62682
80405,0.14074289798736572,-0.019689073877772634,0.71233386,1.827873,1.5211912,0.15872934,8.500366
80424,-0.19413459300994873,0.38670109534501806,0.4047599,1.0511546,0.8614071,0.13148251,-39.20492
80442,-1.056941270828247,0.37411707298648234,0.52112854,1.0622542,0.60183424,0.11179857,-101.100266
80592,-0.2835797071456909,0.2752795202555297,0.3012324,1.1252733,0.8542255,0.45638964,-36.351315
8095,0.4212920069694519,0.5897255968610673,0.8924082,0.710425,0.7300085,0.54061896,-47.996834
8097,0.46091073751449585,0.5917287560313715,0.943787,0.66387683,0.775174,0.36690992,-15.499307
8120,-2.158522844314575,0.25182549010001154,0.74979156,0.42690763,0.58923733,1.3969333,-56.025913
8139,-0.7706195116043091,0.1473434827611897,0.32024968,1.1321982,0.5025201,0.13321558,-206.14117
8150,-0.348443865776062,-1.1100201819580722,0.7454221,2.6758783,2.256506,0.2613852,43.600037
8161,0.7633652091026306,0.8320832757153587,0.9084815,0.8680288,0.95096946,0.5908807,-0.13213827
8162,0.6657917499542236,0.7784367152721852,0.8872401,0.8092782,1.0008295,0.6936778,10.492446
8172,0.8181768357753754,0.705947813822398,0.91601765,1.2681826,1.0865548,0.5679423,11.557471
8188,0.09080743789672852,0.60130760689149,0.6898817,0.84772724,0.8010144,0.087537736,-34.59361
82026,0.5964066684246063,0.6796910427610774,0.7736623,1.2256887,0.97917455,3.1901808,-24.532
82039,0.379480242729187,-0.32618282646442487,0.6527897,2.27909,1.0462046,4.2961445,-115.0149
82046,0.4370187520980835,0.03930875136388634,0.684907,1.8993882,0.87857115,4.260204,-68.0163
82060,0.7162841856479645,0.7710708274385251,0.8466335,1.1692386,0.98432875,1.7081697,-11.584151
8230,0.7220836281776428,0.16621812063543073,0.9452277,1.7853309,1.2746773,1.6162267,-26.20525
8233,0.5310887694358826,-0.2904317147753228,0.8370916,2.2147832,1.4037037,1.9486334,-2.1611981
8241,0.4406840205192566,-0.9086517701581871,0.8515833,2.804828,1.6029264,2.6908467,24.313833
8249,0.3567139506340027,-1.0626782593041213,0.7796767,2.9482548,1.6406265,0.3735417,5.7409835
8251,0.4479261040687561,-1.0366103839108591,0.84745824,3.0279293,1.1096157,0.44841656,-73.56599
8254,0.5555475056171417,0.3440502974652121,0.79874444,1.5772947,1.237691,0.22056805,14.502312
8256,0.3259071707725525,-1.9095669660523966,0.83321744,3.805985,1.7511404,0.30154878,-12.007964
8281,0.7486031353473663,0.519064992280373,0.8992947,1.4038045,0.75896305,0.22467741,-222.38287
8288,0.8183124363422394,0.6407287106778571,0.9210515,1.3243712,1.1327641,0.29371932,-21.407879
8289,0.755372166633606,0.41304699949914925,0.91371346,1.5786272,0.9524712,0.115484126,-53.365704
8290,0.8330610394477844,0.7713234291096401,0.92907566,0.99421424,0.7826771,0.11539857,-119.57468
8291,0.809090331196785,0.7377644059419197,0.9049117,1.2351294,1.0666326,0.3072683,-0.9997057
8306,0.8904839158058167,0.676011427295399,0.9668902,1.3161384,1.0626806,0.63385266,-15.989958
83061,0.438046932220459,-0.6557871003761795,0.7865845,2.6383393,0.8907794,0.10303507,-138.3044
83063,0.6849504709243774,0.32236488392402174,0.8789065,1.6624382,0.92449236,0.042059127,-139.52863
8313,0.6303538680076599,0.3109711056624699,0.8394365,1.6510801,1.1583503,0.36926892,-5.9673567
83174,0.5739985108375549,0.6804909232328743,0.79946065,1.1707257,0.8191057,0.20404233,-39.28686
8321,0.00506901741027832,-3.0725242441427563,0.40045434,4.8969703,2.0196183,0.5632987,-33.259045
83260,-4.213114261627197,-0.5880379090916183,0.50169116,2.338112,0.30501175,0.0706163,-716.8725
83262,0.30274152755737305,0.5750662202169992,0.7994613,0.862024,0.65169615,3.5572543,-92.51739
83266,0.30595606565475464,0.6283345862464881,0.6379129,1.0578499,0.93932444,1.4519925,-14.356834
83288,0.64350625872612,0.6875982135336185,0.8023423,1.241545,0.9864967,0.18559445,-16.551935
83314,0.5723245143890381,0.7105347407062785,0.84861577,0.8967494,0.7759191,0.3432025,-71.68126
83318,0.8524288535118103,0.6413928935541695,0.9499057,1.3417617,1.0963771,1.0243367,-11.587809
8334,0.6774530708789825,0.8198058844227946,0.8359999,1.0332444,0.93315166,0.4770759,-9.131265
83340,0.631505697965622,0.5470925330803089,0.80100095,1.4035186,1.0519358,2.9062092,-39.039417
83348,0.6866557002067566,0.7588668450655487,0.8884173,0.98758125,0.7865983,0.85582024,-62.9639
83350,0.7289610803127289,0.853885245011316,0.87917364,0.9211219,0.9770053,0.6217015,-2.3419988
83369,0.41545313596725464,0.12520431653141706,0.67673016,1.764853,1.2752526,0.7849463,-18.829414
83372,0.43796855211257935,0.494308996799127,0.6797338,1.3798513,0.905841,1.1523017,-23.11639
8339,0.8076689541339874,0.6646918226361374,0.9155386,1.3059239,1.1082053,0.60529965,2.1588566
83459,0.2555105686187744,0.26826319628069106,0.5467343,1.523261,0.7629622,1.2418545,-175.09491
8347,0.3441483974456787,-0.5491382712338118,0.66202223,2.4856284,1.2801942,0.33952484,-8.045926
8356,0.2931891679763794,-0.9515954095625334,0.6891429,2.8106582,1.6584902,0.45192674,-48.635155
8359,0.593574583530426,-0.1351318534333823,0.8823386,2.05582,1.3999053,0.48872346,1.4707954
8361,0.5096179246902466,0.5311683412622157,0.7233842,1.34628,0.8471046,0.17188555,-120.19746
8364,0.8225398361682892,0.6286622346226906,0.9263832,1.3430263,1.1216769,0.8880584,3.1112611
8374,0.7223665416240692,0.7905102326325124,0.8925982,0.8683888,0.87740594,0.37455067,-34.924
8375,0.6153160333633423,-0.026992935295240716,0.8746654,2.000923,1.1927668,0.20079562,-19.639885
8379,0.5392582714557648,0.6497200936965111,0.8670051,0.8040729,0.74188966,0.83034503,-139.77425
8384,0.07020378112792969,0.5426090059304289,0.9047182,0.56791884,0.88409585,0.532385,1.6363554
84008,0.1364833116531372,-0.9648835278646655,0.50245607,2.8909018,1.1941847,0.04265082,-3.7373476
84011,0.05125170946121216,-0.49717322758204796,0.53050506,2.4127722,1.1586725,0.029381057,9.979919
84019,-0.3660486936569214,0.22512302028415043,0.259639,1.2183614,1.0679575,0.16689233,4.616346
84029,0.15984666347503662,-0.2755183390103668,0.64878094,2.207779,1.2118071,0.04625324,5.9442115
84031,0.4624099135398865,0.7036768698747273,0.8920021,0.74641293,0.89119995,0.037706546,-12.161208
84037,-1.902372121810913,0.17851290225786398,0.43799862,1.4274747,0.5801657,0.0372672,-103.63562
8410,0.7171993255615234,0.7724718769781765,0.9051764,0.8305922,0.881347,0.53715223,-5.9614887
84108,0.5962969362735748,0.24208014916235632,0.94543874,1.5491879,1.5194788,1.0942572,30.062567
8411,0.7928505092859268,0.6670683496385816,0.9029086,1.2986686,1.1105161,0.81034625,-14.888314
84157,0.27246612310409546,-0.6043572540336117,0.54873884,2.529129,1.1791368,5.557703,-16.194838
84185,-0.11354351043701172,0.48146108325991055,0.89166003,0.68979955,0.5988507,0.8323334,-93.4498
84192,0.796967014670372,0.7507194231225921,0.9196064,1.2044237,1.1178501,0.19937207,8.197673
