"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"75128","УСТЮЖНА","58.85","36.43","2023-02-21 08:00:00","278.0","-3.0","279.0","","","","","","","2023-02-21 04:00:00.0","53","ГП","32","СЕВЕРНОЕ УГМС","110000524","P.MOЛOГA","","4892"
"75128","УСТЮЖНА","58.85","36.43","2023-02-20 22:00:00","278.0","-1.0","","0.0","","","","","","2023-02-20 19:07:00.0","53","ГП","32","СЕВЕРНОЕ УГМС","110000524","P.MOЛOГA","","4893"
"75128","УСТЮЖНА","58.85","36.43","2023-02-20 21:00:00","279.0","0.0","","0.0","","","","","","2023-02-20 18:06:00.0","53","ГП","32","СЕВЕРНОЕ УГМС","110000524","P.MOЛOГA","","4894"
"75128","УСТЮЖНА","58.85","36.43","2023-02-21 12:00:00","277.0","0.0","","0.1","","","","","","2023-02-21 09:06:00.0","53","ГП","32","СЕВЕРНОЕ УГМС","110000524","P.MOЛOГA","","4895"
"75128","УСТЮЖНА","58.85","36.43","2023-02-21 11:00:00","277.0","0.0","","0.1","","","","","","2023-02-21 08:06:00.0","53","ГП","32","СЕВЕРНОЕ УГМС","110000524","P.MOЛOГA","","4896"
"75128","УСТЮЖНА","58.85","36.43","2023-02-21 14:00:00","277.0","0.0","","0.1","","","","","","2023-02-21 11:06:00.0","53","ГП","32","СЕВЕРНОЕ УГМС","110000524","P.MOЛOГA","","4897"
"77112","ТУВСИ","55.9","47.48","2023-02-27 08:00:00","130.0","1.0","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4898"
"77112","ТУВСИ","55.9","47.48","2023-02-25 08:00:00","129.0","-1.0","","","","44","","","5","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4899"
"77112","ТУВСИ","55.9","47.48","2023-02-26 08:00:00","129.0","0.0","","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4900"
"77112","ТУВСИ","55.9","47.48","2023-02-24 08:00:00","130.0","0.0","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4901"
"77112","ТУВСИ","55.9","47.48","2023-02-23 08:00:00","130.0","0.0","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4902"
"77112","ТУВСИ","55.9","47.48","2023-02-22 08:00:00","130.0","-1.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4903"
"77112","ТУВСИ","55.9","47.48","2023-02-21 08:00:00","131.0","-1.0","","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","112100004","Р.ЦИBИЛЬ","","4904"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-27 08:00:00","368.0","22.0","","","","","","","","2023-02-27 03:00:00.0","","","","","","","","4912"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-25 08:00:00","304.0","35.0","303.0","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4913"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-26 08:00:00","346.0","42.0","347.0","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4914"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-23 08:00:00","261.0","-28.0","262.0","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4915"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-24 08:00:00","269.0","8.0","269.0","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4916"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-22 08:00:00","289.0","-35.0","290.0","","","","","","","2023-02-22 03:00:00.0","","","","","","","","4917"
"39905","НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД)","56.33","44.0","2023-02-21 08:00:00","324.0","-20.0","326.0","","","","","","","2023-02-21 03:00:00.0","","","","","","","","4918"
"39907","ПРОСЕК","56.11","45.16","2023-02-27 08:00:00","149.0","12.0","146.0","","","","","","","2023-02-27 03:00:00.0","","","","","","","","4919"
"39907","ПРОСЕК","56.11","45.16","2023-02-25 08:00:00","120.0","10.0","115.0","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4920"
"39907","ПРОСЕК","56.11","45.16","2023-02-26 08:00:00","137.0","17.0","128.0","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4921"
"39907","ПРОСЕК","56.11","45.16","2023-02-23 08:00:00","110.0","-17.0","118.0","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4922"
"39907","ПРОСЕК","56.11","45.16","2023-02-24 08:00:00","110.0","0.0","110.0","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4923"
"39907","ПРОСЕК","56.11","45.16","2023-02-22 08:00:00","127.0","-17.0","137.0","","","","","","","2023-02-22 03:00:00.0","","","","","","","","4924"
"39907","ПРОСЕК","56.11","45.16","2023-02-21 08:00:00","144.0","4.0","147.0","","","","","","","2023-02-21 03:00:00.0","","","","","","","","4925"
"39909","ЯДРИН","55.95","46.21","2023-02-27 08:00:00","121.0","12.0","","","","","","","","2023-02-27 03:00:00.0","","","","","","","","4926"
"39909","ЯДРИН","55.95","46.21","2023-02-25 08:00:00","100.0","6.0","","","","42","","","3","2023-02-25 03:00:00.0","","","","","","","","4927"
"39909","ЯДРИН","55.95","46.21","2023-02-26 08:00:00","109.0","9.0","","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4928"
"39909","ЯДРИН","55.95","46.21","2023-02-24 08:00:00","94.0","2.0","","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4929"
"39909","ЯДРИН","55.95","46.21","2023-02-23 08:00:00","92.0","-10.0","","","","","","","","2023-02-23 03:00:00.0","","","","","","","","4930"
"39909","ЯДРИН","55.95","46.21","2023-02-22 08:00:00","102.0","-8.0","","","","","","","","2023-02-22 03:00:00.0","","","","","","","","4931"
"39909","ЯДРИН","55.95","46.21","2023-02-21 08:00:00","110.0","-2.0","","","","","","","","2023-02-21 03:00:00.0","","","","","","","","4932"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-27 08:00:00","118.0","17.0","","","","","5","2","","2023-02-27 03:00:00.0","","","","","","","","4933"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-25 08:00:00","98.0","6.0","","","","445","2","2","3","2023-02-25 03:00:00.0","","","","","","","","4934"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-26 08:00:00","101.0","3.0","","","","","3","3","","2023-02-26 03:00:00.0","","","","","","","","4935"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-24 08:00:00","92.0","1.0","","","","","0","0","","2023-02-24 03:00:00.0","","","","","","","","4936"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-23 08:00:00","91.0","-7.0","","","","","0","0","","2023-02-23 03:00:00.0","","","","","","","","4937"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-22 08:00:00","98.0","-9.0","","","","","0","0","","2023-02-22 03:00:00.0","","","","","","","","4938"
"39910","ВАСИЛЬСУРСК","56.13","46.0","2023-02-21 08:00:00","107.0","-2.0","","","","","3","3","","2023-02-21 03:00:00.0","","","","","","","","4939"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-27 08:00:00","120.0","14.0","","","","","","","","2023-02-27 03:00:00.0","","","","","","","","4940"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-25 08:00:00","99.0","5.0","","","","45","","","4","2023-02-25 03:00:00.0","","","","","","","","4941"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-26 08:00:00","106.0","7.0","","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4942"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-24 08:00:00","94.0","1.0","","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4943"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-23 08:00:00","93.0","-5.0","","","","","","","","2023-02-23 03:00:00.0","","","","","","","","4944"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-22 08:00:00","98.0","-7.0","","","","","","","","2023-02-22 03:00:00.0","","","","","","","","4945"
"39912","КОЗЬМОДЕМЬЯНСК","56.35","46.58","2023-02-21 08:00:00","105.0","-3.0","","","","","","","","2023-02-21 03:00:00.0","","","","","","","","4946"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-27 08:00:00","115.0","7.0","","","","43","","","5","2023-02-27 03:00:00.0","","","","","","","","4947"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-25 08:00:00","98.0","1.0","","","","","","","","2023-02-25 03:00:00.0","","","","","","","","4948"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-27 08:00:00","107.0","9.0","","","","","","","","2023-02-26 03:00:00.0","","","","","","","","4949"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-24 08:00:00","97.0","0.0","","","","","","","","2023-02-24 03:00:00.0","","","","","","","","4950"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-23 08:00:00","97.0","4.0","","","","","","","","2023-02-23 03:00:00.0","","","","","","","","4951"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-22 08:00:00","93.0","-7.0","","","","","","","","2023-02-22 03:00:00.0","","","","","","","","4952"
"39913","ЧЕБОКСАРЫ (ОГП ПРИ ЧУВАШСКОМ ЦГМС)","56.15","47.25","2023-02-21 08:00:00","100.0","-5.0","","","","","","","","2023-02-21 03:00:00.0","","","","","","","","4953"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-27 08:00:00","50.0","-2.0","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4954"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-25 08:00:00","52.0","-2.0","","","","","","","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4955"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-26 08:00:00","52.0","0.0","","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4956"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-24 08:00:00","54.0","0.0","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4957"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-23 08:00:00","54.0","0.0","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4958"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-22 08:00:00","54.0","0.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4959"
"76619","ПЕРМЯТСКОЕ","59.18","47.88","2023-02-21 08:00:00","54.0","0.0","","","","44","","","2","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103497","Р.MOЛOMA","","4960"
"10478","СРЕДНИЙ ВАСЮГАН (ГП ПРИ СРЕДНИЙ ВАСЮГАН М)","59.21","78.23","2023-02-21 08:00:00","148.0","0.0","148.0","","","","","","","2023-02-25 00:00:00.0","","","","","","","","4961"
"10478","СРЕДНИЙ ВАСЮГАН (ГП ПРИ СРЕДНИЙ ВАСЮГАН М)","59.21","78.23","2023-02-22 08:00:00","148.0","0.0","148.0","","","","","","","2023-02-25 00:00:00.0","","","","","","","","4962"
"10478","СРЕДНИЙ ВАСЮГАН (ГП ПРИ СРЕДНИЙ ВАСЮГАН М)","59.21","78.23","2023-02-23 08:00:00","148.0","0.0","148.0","","","","","","","2023-02-25 00:00:00.0","","","","","","","","4963"
"10478","СРЕДНИЙ ВАСЮГАН (ГП ПРИ СРЕДНИЙ ВАСЮГАН М)","59.21","78.23","2023-02-24 08:00:00","148.0","0.0","148.0","","","","","","","2023-02-25 00:00:00.0","","","","","","","","4964"
"10478","СРЕДНИЙ ВАСЮГАН (ГП ПРИ СРЕДНИЙ ВАСЮГАН М)","59.21","78.23","2023-02-25 08:00:00","148.0","0.0","148.0","","","70","","","5","2023-02-25 00:00:00.0","","","","","","","","4965"
"12434","СОСЬВА","59.16","61.91","2023-02-25 08:00:00","39.0","-1.0","40.0","","","","","","","2023-02-25 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111200965","Р.СОСЬВА","","4966"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-27 08:00:00","79.0","2.0","77.0","","","","11","4","","2023-02-27 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4967"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-26 08:00:00","77.0","0.0","77.0","","","","1","4","","2023-02-26 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4968"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-24 08:00:00","78.0","1.0","77.0","","","","0","0","","2023-02-24 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4969"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-24 08:00:00","78.0","1.0","77.0","","","","0","0","","2023-02-23 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4970"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-23 08:00:00","77.0","1.0","77.0","","","","0","0","","2023-02-24 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4971"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-23 08:00:00","77.0","1.0","77.0","","","","0","0","","2023-02-23 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4972"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-25 08:00:00","77.0","-1.0","77.0","","","","1","3","","2023-02-25 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4973"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-22 08:00:00","76.0","0.0","76.0","","","","2","2","","2023-02-22 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4974"
"76130","УСТЬ-ИГУМ","59.16","57.15","2023-02-21 08:00:00","76.0","0.0","74.0","","","","0","0","","2023-02-21 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111100699","Р.ЯЙВА","","4975"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-27 08:00:00","344.0","-3.0","349.0","","","","10","4","","2023-02-27 03:00:00.0","","","","","","","","4976"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-26 08:00:00","347.0","-3.0","352.0","","","","1","1","","2023-02-26 03:00:00.0","","","","","","","","4977"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-24 08:00:00","352.0","-1.0","355.0","","","","0","0","","2023-02-24 03:00:00.0","","","","","","","","4978"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-24 08:00:00","352.0","-1.0","355.0","","","","0","0","","2023-02-23 03:00:00.0","","","","","","","","4979"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-23 08:00:00","353.0","-1.0","356.0","","","","0","0","","2023-02-24 03:00:00.0","","","","","","","","4980"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-25 08:00:00","350.0","-2.0","354.0","","","","1","2","","2023-02-25 03:00:00.0","","","","","","","","4981"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-23 08:00:00","353.0","-1.0","356.0","","","","0","0","","2023-02-23 03:00:00.0","","","","","","","","4982"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-22 08:00:00","354.0","-3.0","359.0","","","","5","4","","2023-02-22 03:00:00.0","","","","","","","","4983"
"76912","БЕРЕЗНИКИ","59.91","56.68","2023-02-21 08:00:00","357.0","-3.0","362.0","","","","994","1","","2023-02-21 03:00:00.0","","","","","","","","4984"
"11520","ЧАНТЫРЬЯ (ГП ПРИ ШАИМ М)","60.32","64.22","2023-02-21 08:00:00","438.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","4985"
"11520","ЧАНТЫРЬЯ (ГП ПРИ ШАИМ М)","60.32","64.22","2023-02-22 08:00:00","438.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","4986"
"11520","ЧАНТЫРЬЯ (ГП ПРИ ШАИМ М)","60.32","64.22","2023-02-23 08:00:00","438.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","4987"
"11520","ЧАНТЫРЬЯ (ГП ПРИ ШАИМ М)","60.32","64.22","2023-02-24 08:00:00","438.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","4988"
"11520","ЧАНТЫРЬЯ (ГП ПРИ ШАИМ М)","60.32","64.22","2023-02-25 08:00:00","438.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","4989"
"12422","ИВДЕЛЬ","60.7","60.41","2023-02-25 08:00:00","103.0","0.0","103.0","","","","","","","2023-02-25 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111200907","Р.ИВДЕЛЬ","","4990"
"76934","ПЕРМЬ","58.01","56.03","2023-02-27 08:00:00","645.0","1.0","645.0","","","","","","","2023-02-27 03:00:00.0","","","","","","","","4991"
"76934","ПЕРМЬ","58.01","56.03","2023-02-22 08:00:00","642.0","-4.0","642.0","","","","","","","2023-02-22 03:00:00.0","","","","","","","","4998"
"76934","ПЕРМЬ","58.01","56.03","2023-02-21 08:00:00","646.0","1.0","640.0","","","","","","","2023-02-21 03:00:00.0","","","","","","","","4999"
"12239","ТУРИНСК","58.06","63.7","2023-02-25 08:00:00","-32.0","0.0","-32.0","","","","","","","2023-02-25 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111200435","Р.ТУРА","","5000"
"12413","ТАВДА","58.03","65.31","2023-02-25 08:00:00","134.0","0.0","134.0","","","","","","","2023-02-25 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111200862","Р.ТАВДА","","5001"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-27 08:00:00","140.0","0.0","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5002"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-25 08:00:00","140.0","-1.0","","","","","","","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5003"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-26 08:00:00","140.0","0.0","","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5004"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-24 08:00:00","141.0","0.0","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5005"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-23 08:00:00","141.0","1.0","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5006"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-22 08:00:00","140.0","0.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5007"
"76676","ЦЕЛОУСЫ","58.46","50.85","2023-02-21 08:00:00","140.0","1.0","","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103234","Р.ЧEПЦA","","5008"
"12412","ТАБОРЫ","58.53","64.53","2023-02-25 08:00:00","176.0","1.0","176.0","","","","","","","2023-02-25 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111200862","Р.ТАВДА","","5009"
"76919","ТРОИЦА","57.98","56.8","2023-02-27 08:00:00","315.0","-4.0","316.0","","","","8","3","","2023-02-27 03:00:00.0","","","","","","","","5010"
"76919","ТРОИЦА","57.98","56.8","2023-02-26 08:00:00","319.0","-3.0","320.0","","","","2","3","","2023-02-26 03:00:00.0","","","","","","","","5011"
"76919","ТРОИЦА","57.98","56.8","2023-02-24 08:00:00","327.0","-3.0","330.0","","","","0","0","","2023-02-24 03:00:00.0","","","","","","","","5012"
"76919","ТРОИЦА","57.98","56.8","2023-02-24 08:00:00","327.0","-3.0","330.0","","","","0","0","","2023-02-23 03:00:00.0","","","","","","","","5013"
"76919","ТРОИЦА","57.98","56.8","2023-02-23 08:00:00","330.0","-2.0","332.0","","","","0","0","","2023-02-24 03:00:00.0","","","","","","","","5014"
"76919","ТРОИЦА","57.98","56.8","2023-02-25 08:00:00","322.0","-5.0","325.0","","","45","993","1","4","2023-02-25 03:00:00.0","","","","","","","","5015"
"76919","ТРОИЦА","57.98","56.8","2023-02-23 08:00:00","330.0","-2.0","332.0","","","","0","0","","2023-02-23 03:00:00.0","","","","","","","","5016"
"76919","ТРОИЦА","57.98","56.8","2023-02-22 08:00:00","332.0","-2.0","334.0","","","","4","3","","2023-02-22 03:00:00.0","","","","","","","","5017"
"76919","ТРОИЦА","57.98","56.8","2023-02-21 08:00:00","334.0","-4.0","338.0","","","","994","1","","2023-02-21 03:00:00.0","","","","","","","","5018"
"11055","УСТЬ-ИШИМ (ГП ПРИ УСТЬ-ИШИМ М)","57.7","71.16","2023-02-21 08:00:00","30.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","5019"
"11055","УСТЬ-ИШИМ (ГП ПРИ УСТЬ-ИШИМ М)","57.7","71.16","2023-02-25 08:00:00","30.0","0.0","","","","52","","","4","2023-02-25 04:00:00.0","","","","","","","","5020"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-21 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","5021"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-22 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","5022"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-23 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","5023"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-24 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","5024"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-25 08:00:00","54.0","0.0","","","","43","","","6","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","5025"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-27 08:00:00","-17.0","8.0","-25.0","0.0","-7.0","","","","","2023-02-27 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5026"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-26 08:00:00","-25.0","-1.0","-24.0","0.0","-15.0","","","","","2023-02-26 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5027"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-24 08:00:00","-23.0","0.0","-24.0","0.0","2.0","","","","","2023-02-24 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5028"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-25 08:00:00","-24.0","-1.0","-23.0","0.0","-8.0","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5029"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-22 08:00:00","-27.0","-6.0","-24.0","0.0","-3.0","","","","","2023-02-22 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5030"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-23 08:00:00","-23.0","4.0","-26.0","0.0","-1.0","","","","","2023-02-23 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5031"
"10014","НОВОСИБИРСК","54.98","82.95","2023-02-21 08:00:00","-21.0","1.0","-18.0","0.0","-10.0","","","","","2023-02-21 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200001","P.OБЬ","","5032"
"10021","КОЛПАШЕВО (ГП ПРИ КОЛПАШЕВСКАЯ ГМО)","58.31","82.88","2023-02-27 08:00:00","216.0","","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","5033"
"10021","КОЛПАШЕВО (ГП ПРИ КОЛПАШЕВСКАЯ ГМО)","58.31","82.88","2023-02-26 08:00:00","215.0","","","","","","","","","2023-02-26 00:00:00.0","","","","","","","","5034"
"10021","КОЛПАШЕВО (ГП ПРИ КОЛПАШЕВСКАЯ ГМО)","58.31","82.88","2023-02-24 08:00:00","213.0","","","","","","","","","2023-02-24 00:00:00.0","","","","","","","","5035"
